"vid_id","ad_view"
"VID_17853",6
"VID_9036",12
"VID_487",3
"VID_6002",4
"VID_13067",7
"VID_1230",8
"VID_10247",6
"VID_20789",5
"VID_22866",6
"VID_3131",5
"VID_23112",5
"VID_7848",5
"VID_15726",13
"VID_16931",4
"VID_12027",9
"VID_11663",10
"VID_5510",4
"VID_2953",9
"VID_12203",2
"VID_9578",8
"VID_4927",4
"VID_17804",2
"VID_16733",4
"VID_707",7
"VID_16334",4
"VID_11444",4
"VID_16944",2
"VID_406",2
"VID_11200",2
"VID_6082",3
"VID_17077",4
"VID_12120",3
"VID_18751",2
"VID_22578",1
"VID_10744",15
"VID_3062",4
"VID_16724",2
"VID_18072",3
"VID_19114",4
"VID_22030",3
"VID_2269",3
"VID_13298",9
"VID_17090",7
"VID_17358",3
"VID_16540",12
"VID_9248",14
"VID_15585",4
"VID_19347",5
"VID_21447",7
"VID_13179",3
"VID_4715",8
"VID_16761",3
"VID_17408",3
"VID_12568",6
"VID_12409",10
"VID_19916",3
"VID_16481",5
"VID_12539",2
"VID_19279",4
"VID_12943",3
"VID_4659",2
"VID_18232",5
"VID_19162",6
"VID_19730",3
"VID_21800",7
"VID_9676",2
"VID_22343",3
"VID_17323",7
"VID_12127",3
"VID_10102",5
"VID_14077",3
"VID_1515",3
"VID_18952",9
"VID_23494",4
"VID_7222",14
"VID_4804",8
"VID_9600",5
"VID_14184",3
"VID_17029",8
"VID_12733",9
"VID_20713",3
"VID_16978",6
"VID_21426",5
"VID_4682",5
"VID_5067",5
"VID_5967",8
"VID_3160",14
"VID_8015",2
"VID_8314",7
"VID_9061",7
"VID_16054",3
"VID_14914",2
"VID_2782",3
"VID_3405",7
"VID_13973",10
"VID_20293",5
"VID_13331",4
"VID_19058",5
"VID_6758",3
"VID_3893",9
"VID_2712",2
"VID_13854",4
"VID_16032",2
"VID_8816",2
"VID_11284",3
"VID_7030",3
"VID_23648",6
"VID_9266",6
"VID_4866",10
"VID_11410",4
"VID_6130",5
"VID_20754",4
"VID_9062",13
"VID_16223",7
"VID_8874",4
"VID_19747",2
"VID_11152",3
"VID_948",6
"VID_6212",4
"VID_23350",6
"VID_12698",3
"VID_7895",5
"VID_22828",5
"VID_15826",1
"VID_19229",2
"VID_16620",2
"VID_520",2
"VID_14306",4
"VID_23403",2
"VID_5068",4
"VID_151",3
"VID_16440",5
"VID_6639",5
"VID_10294",3
"VID_11491",4
"VID_21071",4
"VID_6036",3
"VID_10528",2
"VID_16805",2
"VID_13016",12
"VID_12357",2
"VID_21135",10
"VID_14654",2
"VID_4527",5
"VID_358",9
"VID_9344",3
"VID_6680",15
"VID_20648",5
"VID_17740",2
"VID_19803",5
"VID_2895",6
"VID_21528",4
"VID_9297",5
"VID_13766",11
"VID_4882",4
"VID_15857",3
"VID_12661",6
"VID_3685",5
"VID_20790",5
"VID_8500",3
"VID_11100",5
"VID_8719",2
"VID_8322",2
"VID_15001",4
"VID_12322",4
"VID_7261",3
"VID_6203",3
"VID_16731",6
"VID_11416",7
"VID_21849",6
"VID_7923",4
"VID_6247",2
"VID_14460",3
"VID_23485",3
"VID_9329",2
"VID_14827",4
"VID_18237",4
"VID_13840",6
"VID_9229",13
"VID_7162",3
"VID_17313",3
"VID_21629",3
"VID_9591",9
"VID_11437",5
"VID_13076",5
"VID_14681",4
"VID_10378",4
"VID_21873",6
"VID_9282",3
"VID_3554",5
"VID_9884",5
"VID_8583",2
"VID_7617",3
"VID_1284",7
"VID_1594",11
"VID_2902",9
"VID_2160",9
"VID_2357",8
"VID_4012",3
"VID_7932",17
"VID_16858",3
"VID_15431",3
"VID_19393",3
"VID_9371",5
"VID_16347",19
"VID_10564",5
"VID_5634",4
"VID_21704",5
"VID_5415",8
"VID_1925",9
"VID_21687",2
"VID_23616",3
"VID_248",4
"VID_2689",10
"VID_3650",4
"VID_3025",3
"VID_11174",3
"VID_4953",5
"VID_18607",6
"VID_21054",4
"VID_2173",9
"VID_11057",6
"VID_13724",7
"VID_13430",4
"VID_9390",2
"VID_18342",5
"VID_11777",2
"VID_19047",3
"VID_172",3
"VID_3718",6
"VID_22213",4
"VID_5696",10
"VID_20334",11
"VID_1007",5
"VID_13102",2
"VID_21651",4
"VID_2009",3
"VID_21017",4
"VID_4382",1
"VID_4515",5
"VID_3179",7
"VID_23587",2
"VID_12356",5
"VID_18669",10
"VID_6952",8
"VID_4156",6
"VID_2031",8
"VID_20255",1
"VID_14817",2
"VID_777",9
"VID_3995",2
"VID_10014",7
"VID_10300",5
"VID_2465",2
"VID_17701",3
"VID_4175",8
"VID_15136",11
"VID_9687",4
"VID_12630",3
"VID_9851",5
"VID_16471",4
"VID_17782",3
"VID_12983",3
"VID_3696",6
"VID_17888",2
"VID_22337",5
"VID_11385",13
"VID_13508",3
"VID_4664",4
"VID_12336",4
"VID_3184",4
"VID_4506",5
"VID_7887",3
"VID_1583",9
"VID_9477",4
"VID_21725",5
"VID_1960",4
"VID_13998",1
"VID_12243",6
"VID_993",3
"VID_16091",4
"VID_17591",3
"VID_2311",3
"VID_22345",4
"VID_2342",10
"VID_8959",3
"VID_3423",4
"VID_942",3
"VID_17251",2
"VID_10831",4
"VID_7424",2
"VID_6404",5
"VID_18918",3
"VID_22132",6
"VID_22341",9
"VID_18590",3
"VID_5215",2
"VID_16189",3
"VID_3013",2
"VID_12801",4
"VID_7074",3
"VID_21595",6
"VID_5007",7
"VID_15854",4
"VID_2369",8
"VID_554",9
"VID_20809",11
"VID_16735",6
"VID_3212",13
"VID_3137",8
"VID_17255",3
"VID_19709",2
"VID_13463",3
"VID_8118",3
"VID_15978",7
"VID_3478",7
"VID_5275",4
"VID_8837",2
"VID_21230",8
"VID_19256",5
"VID_4054",4
"VID_9515",4
"VID_15224",3
"VID_10509",4
"VID_570",4
"VID_18401",4
"VID_5981",2
"VID_3077",2
"VID_742",4
"VID_19034",4
"VID_17070",2
"VID_11392",8
"VID_6577",9
"VID_15161",2
"VID_20311",2
"VID_8374",5
"VID_22056",8
"VID_8221",3
"VID_11338",4
"VID_6994",4
"VID_15998",4
"VID_18844",4
"VID_19272",2
"VID_11191",3
"VID_7732",3
"VID_10954",19
"VID_17960",3
"VID_2865",6
"VID_8654",4
"VID_10308",5
"VID_10468",4
"VID_5692",4
"VID_18943",2
"VID_6756",2
"VID_2479",2
"VID_16749",10
"VID_20222",3
"VID_16310",6
"VID_11929",5
"VID_17964",9
"VID_8219",3
"VID_9671",8
"VID_9700",10
"VID_23284",4
"VID_19493",15
"VID_3123",7
"VID_10681",8
"VID_18985",4
"VID_15460",2
"VID_15406",4
"VID_12559",3
"VID_19679",3
"VID_15305",3
"VID_22174",2
"VID_4220",3
"VID_14092",4
"VID_540",3
"VID_4663",7
"VID_22875",4
"VID_5047",3
"VID_16179",13
"VID_6524",3
"VID_15701",2
"VID_2125",3
"VID_13225",3
"VID_7398",6
"VID_7756",4
"VID_2183",2
"VID_9525",2
"VID_11901",6
"VID_10810",3
"VID_1126",5
"VID_8232",2
"VID_16675",6
"VID_2995",6
"VID_366",3
"VID_9273",1
"VID_15580",5
"VID_8392",3
"VID_21183",9
"VID_19964",6
"VID_8670",13
"VID_12176",5
"VID_11534",4
"VID_5680",5
"VID_21288",6
"VID_11161",5
"VID_19849",4
"VID_21412",6
"VID_11465",2
"VID_22015",5
"VID_2691",2
"VID_19334",9
"VID_6162",7
"VID_13451",2
"VID_12214",2
"VID_10943",10
"VID_12722",7
"VID_11298",3
"VID_18240",4
"VID_9558",6
"VID_7218",2
"VID_21065",3
"VID_2724",5
"VID_21578",6
"VID_1048",6
"VID_10801",3
"VID_1722",8
"VID_19293",2
"VID_10052",3
"VID_19400",3
"VID_18792",3
"VID_21334",2
"VID_7294",4
"VID_1634",8
"VID_21201",3
"VID_415",3
"VID_3072",8
"VID_1464",8
"VID_18400",2
"VID_4992",2
"VID_16747",7
"VID_17491",2
"VID_12664",2
"VID_489",2
"VID_22646",5
"VID_1716",5
"VID_9767",3
"VID_16415",4
"VID_12813",2
"VID_15634",3
"VID_212",4
"VID_20184",4
"VID_4055",4
"VID_8312",3
"VID_20468",6
"VID_11575",15
"VID_19446",3
"VID_17936",3
"VID_11527",2
"VID_1026",4
"VID_22134",2
"VID_21568",4
"VID_610",2
"VID_10457",7
"VID_10503",4
"VID_12089",4
"VID_2819",3
"VID_21033",5
"VID_20642",7
"VID_23328",2
"VID_6324",8
"VID_7809",4
"VID_13209",3
"VID_22376",5
"VID_11892",2
"VID_6354",7
"VID_21134",5
"VID_1367",3
"VID_7132",3
"VID_13010",5
"VID_16384",6
"VID_9208",10
"VID_22406",7
"VID_10674",6
"VID_11599",5
"VID_14272",5
"VID_10530",6
"VID_8004",3
"VID_8790",5
"VID_6313",8
"VID_3231",6
"VID_14615",3
"VID_14196",6
"VID_11697",2
"VID_81",3
"VID_22272",11
"VID_9114",3
"VID_3910",10
"VID_18574",3
"VID_2666",8
"VID_2833",3
"VID_11434",3
"VID_8881",4
"VID_5219",3
"VID_19882",2
"VID_8083",3
"VID_18777",3
"VID_2245",3
"VID_14884",3
"VID_17548",2
"VID_5944",13
"VID_10123",6
"VID_7542",3
"VID_5998",6
"VID_19084",5
"VID_15524",3
"VID_5438",2
"VID_10434",1
"VID_22871",11
"VID_4391",9
"VID_17631",4
"VID_18098",6
"VID_14938",5
"VID_468",2
"VID_13066",6
"VID_16966",16
"VID_8795",2
"VID_16424",7
"VID_1660",4
"VID_10336",3
"VID_16819",5
"VID_15098",11
"VID_19761",3
"VID_23716",4
"VID_1134",7
"VID_7592",3
"VID_2846",2
"VID_2559",2
"VID_14668",3
"VID_17396",7
"VID_4675",2
"VID_6838",4
"VID_15368",3
"VID_7647",14
"VID_4994",6
"VID_11944",5
"VID_69",6
"VID_2328",4
"VID_11840",6
"VID_8892",5
"VID_19687",2
"VID_22821",3
"VID_12769",2
"VID_4727",7
"VID_582",7
"VID_17656",2
"VID_17981",9
"VID_20819",16
"VID_15559",5
"VID_2050",6
"VID_7257",5
"VID_12139",3
"VID_10384",5
"VID_4747",4
"VID_16336",8
"VID_15652",1
"VID_6078",1
"VID_18843",4
"VID_14019",3
"VID_18276",4
"VID_16395",7
"VID_10117",12
"VID_7527",2
"VID_4748",16
"VID_21361",13
"VID_21903",4
"VID_17496",16
"VID_17477",4
"VID_20582",2
"VID_3397",11
"VID_17037",5
"VID_23042",11
"VID_16019",2
"VID_13660",12
"VID_14911",3
"VID_2444",4
"VID_20299",5
"VID_21662",3
"VID_17544",3
"VID_23617",5
"VID_11135",4
"VID_17660",2
"VID_16776",6
"VID_17032",11
"VID_8652",2
"VID_21991",5
"VID_8290",10
"VID_16211",3
"VID_12960",3
"VID_408",2
"VID_2208",2
"VID_17141",3
"VID_1109",5
"VID_20633",2
"VID_11331",8
"VID_21222",2
"VID_9565",4
"VID_3053",2
"VID_9867",3
"VID_23288",14
"VID_6921",3
"VID_2673",6
"VID_14769",5
"VID_17241",3
"VID_14074",4
"VID_18198",2
"VID_3116",4
"VID_6920",3
"VID_4615",12
"VID_12002",7
"VID_12743",7
"VID_1080",7
"VID_12318",4
"VID_3832",10
"VID_16582",5
"VID_22801",4
"VID_17392",3
"VID_11169",2
"VID_16557",12
"VID_2870",5
"VID_21945",12
"VID_23275",4
"VID_9606",3
"VID_16305",8
"VID_3693",4
"VID_643",2
"VID_11486",3
"VID_6201",7
"VID_3056",4
"VID_22383",3
"VID_15033",5
"VID_14798",4
"VID_14812",4
"VID_6362",6
"VID_9180",2
"VID_17978",3
"VID_14982",4
"VID_6973",4
"VID_4710",9
"VID_12339",2
"VID_13101",6
"VID_20077",4
"VID_882",6
"VID_7913",12
"VID_6788",8
"VID_5784",5
"VID_18050",2
"VID_3071",3
"VID_22111",3
"VID_12755",4
"VID_17476",5
"VID_3805",9
"VID_11028",23
"VID_20261",4
"VID_10372",7
"VID_22092",2
"VID_3216",3
"VID_12842",2
"VID_3135",4
"VID_12208",3
"VID_11398",3
"VID_1220",7
"VID_13796",9
"VID_17920",4
"VID_309",2
"VID_17973",3
"VID_21314",3
"VID_12876",3
"VID_3553",5
"VID_21451",8
"VID_6193",5
"VID_21667",4
"VID_1405",2
"VID_2292",2
"VID_23274",3
"VID_13245",3
"VID_4180",11
"VID_18285",4
"VID_8343",7
"VID_18796",10
"VID_20545",2
"VID_10490",4
"VID_5386",8
"VID_875",2
"VID_18338",3
"VID_13654",7
"VID_4366",3
"VID_11971",3
"VID_23666",4
"VID_7991",3
"VID_21320",4
"VID_14980",2
"VID_19851",2
"VID_5807",3
"VID_8017",3
"VID_1030",10
"VID_1209",18
"VID_12026",5
"VID_16635",4
"VID_17000",4
"VID_4749",3
"VID_7734",3
"VID_18020",6
"VID_4933",4
"VID_2526",10
"VID_828",3
"VID_18375",5
"VID_13672",11
"VID_8117",3
"VID_7364",5
"VID_15775",8
"VID_4439",12
"VID_2919",7
"VID_5045",7
"VID_7463",3
"VID_2815",3
"VID_23179",4
"VID_21260",2
"VID_19106",5
"VID_23756",2
"VID_18174",2
"VID_2071",2
"VID_22432",4
"VID_13140",3
"VID_6637",3
"VID_2615",10
"VID_7853",4
"VID_2111",4
"VID_12392",2
"VID_16660",2
"VID_10047",3
"VID_2510",2
"VID_10298",2
"VID_19982",2
"VID_11828",3
"VID_21263",6
"VID_10475",6
"VID_16901",3
"VID_16929",4
"VID_7586",2
"VID_22090",3
"VID_18836",4
"VID_12796",2
"VID_4996",3
"VID_1765",4
"VID_20004",5
"VID_6461",4
"VID_10041",11
"VID_14569",2
"VID_4331",5
"VID_13645",6
"VID_1029",4
"VID_22231",2
"VID_23654",3
"VID_21768",3
"VID_20739",2
"VID_346",2
"VID_4400",6
"VID_15912",7
"VID_9978",4
"VID_13691",2
"VID_16874",5
"VID_5922",2
"VID_11179",2
"VID_21641",2
"VID_12773",2
"VID_23076",11
"VID_8291",6
"VID_21724",5
"VID_2855",5
"VID_909",4
"VID_17242",6
"VID_9486",4
"VID_12947",3
"VID_14210",3
"VID_6059",14
"VID_2322",3
"VID_12915",2
"VID_16643",4
"VID_16500",6
"VID_12752",7
"VID_9917",4
"VID_4821",5
"VID_20341",5
"VID_20779",3
"VID_23333",2
"VID_874",4
"VID_4492",4
"VID_5954",4
"VID_10538",2
"VID_16206",5
"VID_19140",11
"VID_21185",2
"VID_5322",4
"VID_9169",4
"VID_2886",3
"VID_20740",3
"VID_8170",6
"VID_22602",3
"VID_14273",8
"VID_20676",2
"VID_8547",3
"VID_6647",7
"VID_15964",5
"VID_10251",13
"VID_16910",2
"VID_19039",6
"VID_12097",4
"VID_20760",5
"VID_6394",7
"VID_3500",6
"VID_3908",10
"VID_5543",2
"VID_11463",3
"VID_13300",11
"VID_11394",14
"VID_83",3
"VID_10927",12
"VID_471",2
"VID_4855",4
"VID_20960",4
"VID_23358",4
"VID_13880",6
"VID_22758",4
"VID_22739",2
"VID_7358",6
"VID_5584",5
"VID_19458",2
"VID_22177",2
"VID_16935",4
"VID_1079",7
"VID_22179",2
"VID_3295",12
"VID_544",8
"VID_9496",6
"VID_14271",3
"VID_5789",3
"VID_12760",6
"VID_18350",3
"VID_22309",12
"VID_13908",4
"VID_18977",4
"VID_23357",5
"VID_12481",5
"VID_3680",5
"VID_3395",7
"VID_22154",2
"VID_5997",3
"VID_13995",4
"VID_20030",3
"VID_17650",5
"VID_14885",6
"VID_14741",11
"VID_7885",6
"VID_5339",5
"VID_2856",5
"VID_11168",3
"VID_12990",15
"VID_12271",4
"VID_7632",3
"VID_9294",3
"VID_21993",7
"VID_9280",6
"VID_2729",2
"VID_2260",4
"VID_842",3
"VID_7730",3
"VID_10325",8
"VID_12079",2
"VID_5210",2
"VID_10779",3
"VID_12555",3
"VID_14233",3
"VID_1822",4
"VID_23380",2
"VID_21764",4
"VID_23308",5
"VID_11288",5
"VID_21586",10
"VID_6925",3
"VID_11059",8
"VID_10397",3
"VID_17706",2
"VID_17635",5
"VID_19282",2
"VID_7523",3
"VID_23214",5
"VID_21680",3
"VID_5476",2
"VID_16020",7
"VID_5963",9
"VID_2789",4
"VID_4186",5
"VID_13026",6
"VID_21775",7
"VID_5493",3
"VID_13211",5
"VID_9669",13
"VID_8914",5
"VID_7876",2
"VID_22125",8
"VID_11308",6
"VID_4985",5
"VID_9027",9
"VID_1451",6
"VID_20102",4
"VID_8725",12
"VID_5393",4
"VID_22363",4
"VID_21165",3
"VID_17968",3
"VID_3788",3
"VID_11947",4
"VID_5124",6
"VID_21474",6
"VID_22000",3
"VID_3450",5
"VID_15724",3
"VID_8581",3
"VID_7204",6
"VID_14200",14
"VID_13534",3
"VID_2913",13
"VID_17416",3
"VID_646",3
"VID_16846",2
"VID_14857",2
"VID_14101",6
"VID_23093",9
"VID_11770",4
"VID_20305",4
"VID_2905",8
"VID_6779",6
"VID_21691",3
"VID_18006",5
"VID_20018",5
"VID_4590",2
"VID_10598",2
"VID_4696",3
"VID_1837",8
"VID_10846",2
"VID_2843",4
"VID_12191",3
"VID_14072",3
"VID_11667",8
"VID_7825",3
"VID_15153",7
"VID_1584",8
"VID_4975",4
"VID_9691",2
"VID_4721",6
"VID_21155",4
"VID_16547",13
"VID_4483",6
"VID_17455",5
"VID_11509",3
"VID_17842",5
"VID_12545",2
"VID_5909",8
"VID_6834",3
"VID_7961",3
"VID_4065",2
"VID_5187",13
"VID_21335",2
"VID_21882",5
"VID_4181",7
"VID_2543",2
"VID_8102",1
"VID_20978",13
"VID_14562",6
"VID_16024",4
"VID_11289",2
"VID_16147",2
"VID_22294",3
"VID_22066",11
"VID_145",3
"VID_3332",3
"VID_14907",2
"VID_20434",8
"VID_13821",8
"VID_9018",4
"VID_20375",3
"VID_7129",2
"VID_21285",9
"VID_17905",4
"VID_8870",6
"VID_5419",6
"VID_17489",3
"VID_8279",5
"VID_15409",4
"VID_12316",8
"VID_23028",3
"VID_22861",3
"VID_18640",12
"VID_4791",3
"VID_17643",3
"VID_8960",5
"VID_17277",3
"VID_1142",11
"VID_2291",4
"VID_18073",2
"VID_6471",5
"VID_11220",2
"VID_9640",8
"VID_12639",7
"VID_22381",7
"VID_2645",9
"VID_8845",2
"VID_15276",10
"VID_22021",6
"VID_693",4
"VID_12970",2
"VID_5248",4
"VID_9509",3
"VID_16555",1
"VID_10571",4
"VID_2731",4
"VID_15444",4
"VID_6421",13
"VID_13557",8
"VID_8773",6
"VID_6701",3
"VID_18406",2
"VID_8785",4
"VID_16124",3
"VID_3871",4
"VID_20408",6
"VID_12905",2
"VID_6783",6
"VID_2339",6
"VID_1215",7
"VID_14010",4
"VID_481",2
"VID_8129",3
"VID_21034",2
"VID_12912",5
"VID_12209",3
"VID_20966",6
"VID_6999",7
"VID_13988",2
"VID_18646",4
"VID_3617",6
"VID_4820",5
"VID_8415",2
"VID_20736",3
"VID_92",2
"VID_6411",12
"VID_20019",4
"VID_9461",3
"VID_1666",7
"VID_12581",3
"VID_987",3
"VID_4873",2
"VID_547",4
"VID_9975",3
"VID_14877",2
"VID_23059",13
"VID_19413",2
"VID_23016",5
"VID_13635",6
"VID_2440",4
"VID_3725",4
"VID_8416",8
"VID_3486",6
"VID_3905",5
"VID_20728",6
"VID_11643",10
"VID_8171",1
"VID_3239",3
"VID_22342",6
"VID_12478",2
"VID_16335",8
"VID_3923",4
"VID_15545",3
"VID_19955",3
"VID_956",4
"VID_9170",2
"VID_22750",2
"VID_23002",2
"VID_19277",2
"VID_15369",4
"VID_16786",4
"VID_17733",8
"VID_16297",6
"VID_19",4
"VID_9714",5
"VID_14328",5
"VID_18332",5
"VID_7034",2
"VID_5570",2
"VID_13201",3
"VID_11911",5
"VID_6722",5
"VID_21949",6
"VID_17100",9
"VID_7615",3
"VID_21098",4
"VID_15697",10
"VID_4040",5
"VID_20235",2
"VID_13677",3
"VID_22847",3
"VID_391",3
"VID_4932",10
"VID_4042",4
"VID_13449",4
"VID_19078",6
"VID_1999",4
"VID_21860",6
"VID_7758",5
"VID_22131",4
"VID_14491",10
"VID_11950",10
"VID_1064",6
"VID_23433",2
"VID_12277",9
"VID_6882",2
"VID_12448",2
"VID_18150",2
"VID_22183",3
"VID_12255",5
"VID_4358",6
"VID_12107",2
"VID_12672",3
"VID_23108",5
"VID_355",3
"VID_4246",9
"VID_22760",2
"VID_9745",5
"VID_19886",4
"VID_8039",3
"VID_13771",3
"VID_13281",2
"VID_5495",7
"VID_7198",4
"VID_20048",2
"VID_18947",5
"VID_22570",2
"VID_8084",3
"VID_6151",7
"VID_12233",6
"VID_1341",9
"VID_98",4
"VID_8450",2
"VID_18591",2
"VID_18125",3
"VID_13043",7
"VID_22636",4
"VID_19837",1
"VID_9217",3
"VID_13984",2
"VID_13437",2
"VID_6975",8
"VID_11753",3
"VID_6243",3
"VID_11689",2
"VID_789",7
"VID_8207",2
"VID_9930",4
"VID_17221",3
"VID_13516",7
"VID_8226",3
"VID_6257",6
"VID_23751",4
"VID_20791",4
"VID_18157",4
"VID_3519",2
"VID_14773",5
"VID_18095",7
"VID_17158",3
"VID_7365",3
"VID_3391",3
"VID_19185",11
"VID_15272",2
"VID_1241",4
"VID_15732",10
"VID_11170",4
"VID_1596",5
"VID_21693",2
"VID_10002",11
"VID_1067",9
"VID_1943",7
"VID_4010",5
"VID_16636",4
"VID_21601",7
"VID_10452",4
"VID_15893",7
"VID_20288",7
"VID_6428",9
"VID_9707",4
"VID_1055",10
"VID_17699",2
"VID_3276",8
"VID_10743",5
"VID_7123",4
"VID_15214",7
"VID_8968",4
"VID_10050",6
"VID_18840",6
"VID_14891",3
"VID_21157",6
"VID_19703",2
"VID_12460",2
"VID_20800",2
"VID_11996",4
"VID_2636",26
"VID_20195",2
"VID_1536",6
"VID_19404",4
"VID_18903",5
"VID_6284",15
"VID_2180",5
"VID_11755",2
"VID_11834",3
"VID_16231",10
"VID_7444",3
"VID_21995",3
"VID_16899",2
"VID_4305",7
"VID_12767",5
"VID_15483",4
"VID_9841",6
"VID_12883",4
"VID_4971",4
"VID_15040",11
"VID_17252",3
"VID_11204",2
"VID_2528",2
"VID_2176",2
"VID_12896",2
"VID_6423",9
"VID_13726",4
"VID_15048",4
"VID_5992",7
"VID_21413",5
"VID_21392",2
"VID_9068",4
"VID_1422",7
"VID_13096",3
"VID_22465",21
"VID_23122",5
"VID_15438",5
"VID_14784",5
"VID_2966",15
"VID_22915",3
"VID_8335",2
"VID_20009",5
"VID_17514",8
"VID_4264",7
"VID_8710",2
"VID_16148",2
"VID_1478",7
"VID_2306",3
"VID_18523",3
"VID_14360",11
"VID_21511",3
"VID_22844",2
"VID_3331",5
"VID_1849",9
"VID_9644",6
"VID_4837",2
"VID_6656",10
"VID_8605",5
"VID_2504",5
"VID_10313",3
"VID_23377",3
"VID_19717",2
"VID_17339",3
"VID_13263",8
"VID_372",3
"VID_11504",3
"VID_15322",5
"VID_5211",13
"VID_16431",5
"VID_10800",6
"VID_1928",6
"VID_18352",4
"VID_21173",4
"VID_18651",7
"VID_13041",2
"VID_16255",6
"VID_14045",2
"VID_15832",7
"VID_7662",10
"VID_15358",5
"VID_22848",3
"VID_9218",3
"VID_6971",3
"VID_21655",3
"VID_2376",2
"VID_198",2
"VID_1792",5
"VID_14301",5
"VID_23321",3
"VID_4321",4
"VID_16531",13
"VID_20177",3
"VID_8666",2
"VID_4658",4
"VID_21710",4
"VID_794",7
"VID_858",3
"VID_8562",3
"VID_18372",3
"VID_8247",4
"VID_19567",3
"VID_18705",5
"VID_8254",8
"VID_19231",5
"VID_6682",8
"VID_16577",3
"VID_13223",3
"VID_22654",3
"VID_18366",4
"VID_1447",7
"VID_11320",3
"VID_8271",7
"VID_8642",5
"VID_12741",3
"VID_19830",2
"VID_7955",5
"VID_345",2
"VID_4911",6
"VID_3416",5
"VID_22539",3
"VID_8390",3
"VID_15756",2
"VID_22415",7
"VID_9494",8
"VID_14199",2
"VID_6142",12
"VID_6684",3
"VID_17663",3
"VID_19477",3
"VID_21741",4
"VID_5307",7
"VID_11134",4
"VID_12317",6
"VID_17732",2
"VID_469",2
"VID_11163",5
"VID_18245",4
"VID_2153",4
"VID_10495",3
"VID_21002",5
"VID_21284",14
"VID_6717",8
"VID_20625",3
"VID_14738",2
"VID_13496",6
"VID_776",3
"VID_15356",4
"VID_19523",6
"VID_1260",8
"VID_3669",5
"VID_13814",4
"VID_22985",6
"VID_17347",2
"VID_2445",2
"VID_15546",6
"VID_13690",3
"VID_7695",5
"VID_8698",2
"VID_1734",4
"VID_12054",4
"VID_12077",2
"VID_11877",4
"VID_14346",32
"VID_22859",4
"VID_18171",4
"VID_6056",6
"VID_23",8
"VID_16995",4
"VID_3675",10
"VID_15712",4
"VID_14876",2
"VID_15311",5
"VID_10063",12
"VID_3325",7
"VID_21505",8
"VID_6740",12
"VID_7423",3
"VID_6031",9
"VID_19432",5
"VID_13927",3
"VID_19148",13
"VID_1633",5
"VID_6960",2
"VID_15782",3
"VID_9885",4
"VID_4964",5
"VID_1028",9
"VID_18823",3
"VID_6402",5
"VID_10820",4
"VID_2459",3
"VID_5972",8
"VID_8662",6
"VID_1120",7
"VID_20963",4
"VID_3819",8
"VID_16462",4
"VID_21625",3
"VID_5778",3
"VID_23398",3
"VID_14988",8
"VID_12493",2
"VID_22121",2
"VID_7491",2
"VID_17630",8
"VID_17285",2
"VID_11704",4
"VID_3365",9
"VID_6964",3
"VID_717",6
"VID_2473",2
"VID_3495",8
"VID_3316",4
"VID_15796",4
"VID_16469",4
"VID_17343",2
"VID_13456",3
"VID_5004",6
"VID_18271",3
"VID_11172",2
"VID_7396",4
"VID_16860",2
"VID_14001",4
"VID_7692",4
"VID_21759",10
"VID_12626",1
"VID_21365",12
"VID_8532",4
"VID_8938",3
"VID_9336",3
"VID_21746",7
"VID_13118",5
"VID_3785",10
"VID_4853",6
"VID_22834",3
"VID_14847",6
"VID_10739",10
"VID_10350",6
"VID_17201",2
"VID_6511",3
"VID_9110",2
"VID_19685",2
"VID_15937",2
"VID_12313",7
"VID_9544",3
"VID_18710",4
"VID_960",3
"VID_21647",4
"VID_18583",3
"VID_17629",7
"VID_10394",4
"VID_11449",5
"VID_2624",12
"VID_10449",4
"VID_6929",15
"VID_1828",4
"VID_16532",9
"VID_1229",6
"VID_7989",2
"VID_11165",2
"VID_15353",2
"VID_14120",2
"VID_16126",6
"VID_15597",8
"VID_23366",3
"VID_4015",9
"VID_5685",3
"VID_7352",7
"VID_17196",3
"VID_18503",5
"VID_20930",12
"VID_12954",6
"VID_8561",3
"VID_8414",3
"VID_16507",2
"VID_3806",6
"VID_1088",7
"VID_20257",2
"VID_12023",19
"VID_10680",8
"VID_11458",3
"VID_1652",4
"VID_22257",3
"VID_19525",3
"VID_5329",2
"VID_14047",25
"VID_15909",2
"VID_22501",2
"VID_15486",2
"VID_21796",14
"VID_16526",5
"VID_8496",4
"VID_14577",6
"VID_19280",3
"VID_2580",6
"VID_21330",2
"VID_13495",4
"VID_10875",2
"VID_3377",3
"VID_11569",4
"VID_7836",2
"VID_19623",3
"VID_9449",2
"VID_22312",4
"VID_8025",3
"VID_8991",5
"VID_6564",3
"VID_14750",4
"VID_11548",5
"VID_22574",7
"VID_21037",4
"VID_13157",4
"VID_120",3
"VID_10183",6
"VID_22419",3
"VID_7851",15
"VID_21389",4
"VID_15316",2
"VID_14140",3
"VID_22818",3
"VID_729",6
"VID_9334",4
"VID_18805",8
"VID_19543",3
"VID_20686",5
"VID_1253",6
"VID_2186",4
"VID_4858",5
"VID_2671",6
"VID_3328",9
"VID_7107",3
"VID_4159",5
"VID_12587",4
"VID_9820",2
"VID_12797",5
"VID_13228",5
"VID_16652",5
"VID_15081",9
"VID_5966",12
"VID_694",4
"VID_23068",8
"VID_9868",5
"VID_6174",3
"VID_13012",7
"VID_10664",5
